smiles,Serine_threonine-protein_kinase_Aurora-A
Cc1cc(Nc2nc(CC3(C(=O)NC4CC4)CCN(C(=O)c4cccc(Cl)c4F)CC3)ccc2F)n[nH]1,1.0
O=C(Nc1ccc(COc2ccc3nc(NCCN4CCOCC4)oc3c2)cc1)Nc1ccc(Cl)c(Cl)c1,0.0
Fc1c(OC2CCC(Cc3cccc(Nc4cc[nH]n4)n3)(c3n[nH]c(=S)o3)CC2)cccc1C(F)(F)F,1.0
NC(=O)C1(Cc2cccc(Nc3cc[nH]n3)n2)CCC(Oc2cccc(Cl)c2F)CC1,1.0
Cc1nnc(C2(Cc3cccc(Nc4cc[nH]n4)n3)CCC(Oc3cccc(C(F)(F)F)c3F)CC2)s1,1.0
O=C(O)c1ccc(Nc2nc(Cl)c(Cl)c(Nc3ccccc3C(=O)O)n2)cc1,0.0
O=C1Nc2ccc(Cl)cc2C1=Cc1ccc2c(c1)OCO2,0.0
COc1cc(N2CCN(C(C)C)CC2)ccc1Nc1nc(Nc2cccc3ncccc23)c2cc[nH]c2n1,0.0
Cc1cccc(NC(=O)Nc2ccc(-c3cnc4c(-c5cnn(C)c5)cnn4c3N)cc2)c1,1.0
NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccc(OC(F)(F)F)cc4)c3)ncnc12,0.0
O=C(Nc1ccc(Nc2nc(-c3cccnc3)cn3ccnc23)cc1)c1ccccc1,0.0
FC(F)(F)c1cnc2[nH]c(Nc3ccc(CCNc4ncnc5ccsc45)cc3)nc2c1,1.0
O=C(Cn1cc(Nc2nncc3cc(OCCCN4CCCC4CO)ccc23)cn1)Nc1cccc(F)c1,0.0
Cc1nnc(-c2cccc(-c3ccc(C(=O)NCC4CC4)cc3)c2)o1,0.0
NC(=O)c1cccc2c(NCc3cccc(Nc4nc5ccc(C(F)(F)F)cc5[nH]4)c3)ncnc12,1.0
CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CN(CC)C1)C2c1ccc(Sc2nc3ccccc3[nH]2)o1,1.0
CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(N3CCN(C)CC3)cc2)c1,1.0
COc1cccc(Nc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(C)CC3)n2)c1,1.0
O=C(Nc1ccc(C(F)(F)F)cc1)c1nscc1NCc1ccncc1,0.0
CN1CCC(NC(=O)c2cnc(NCc3cc(Cl)ccc3Cl)nc2NC2CCCC2)CC1,0.0
CCN1CCN(c2ccc(Nc3nccc(-c4c(-c5cccc(C(=O)Nc6ccccc6F)c5)nc5ccccn45)n3)cc2)CC1,1.0
Cc1cc(Nc2nc(Cl)cc(NCc3ccccc3)n2)n[nH]1,1.0
CC1CCCN1C(=O)c1cc(Nc2ncc3cnn(C4CC5CC5C4)c3n2)cn1C,1.0
CCCOc1ccc(C=C2SC(=O)NC2=O)cc1,0.0
CCn1cc(-c2ccnc3[nH]c(-c4ccc(CN5CCCC5)cc4)cc23)c(-c2ccc(NC(=O)N(C)C)cc2)n1,1.0
CN1CCN(c2ccc(C(=O)Nc3cccc(CNc4nncc5c(C(N)=O)cccc45)c3)cc2C(F)(F)F)CC1,1.0
Cc1cc(Nc2nc(C#N)cn3c(-c4cn[nH]c4)cnc23)sn1,1.0
Cc1n[nH]c2ccc(-c3cncc(OCC(N)Cc4c[nH]c5ccccc45)c3)cc12,0.0
O=C1NC(=O)C(N2CCc3ccccc32)=C1c1ccc(Cl)cc1,0.0
COc1cccc(CNc2ncc3c(n2)-c2c(c(C(N)=O)nn2C)CC3)c1,0.0
c1ccc2oc(Nc3ccc(CCNc4ncnc5ccsc45)cc3)nc2c1,0.0
O=C(Nc1cc(-c2cccc(NS(=O)(=O)c3ccccc3)c2)n[nH]1)c1ccc(CN2CCOCC2)cc1,1.0
COC(=O)c1ccc(Nc2nccc(Nc3ccccc3C(=O)OC)n2)cc1,0.0
N#CCc1ccnc(Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)c1,1.0
O=C(Cc1ccc2cc(-c3n[nH]c4cccnc34)[nH]c2c1)c1ccccc1,0.0
NC(=O)c1cccc2c(NCc3ccc(F)c(F)c3)ncnc12,1.0
O=C(O)COc1ccc(Nc2ncc3nnn(-c4ccccc4)c3n2)cc1,1.0
CCc1ccc(-c2nc(C(N)=O)c(-c3ccc(N4CCNC(C)(C)C4)cc3)o2)c2cc[nH]c12,1.0
COc1cc2c(Nc3ncc(C(=O)Nc4ccc(F)cc4)s3)ncnc2cc1OCCCN1CCOCC1,1.0
COC(=O)c1cccc(NC(=O)c2cc(-n3cc(CCNc4ncccn4)nn3)ccc2O)c1,0.0
COc1ccc(-c2cc3nccn3c(Nc3ccccc3C(N)=O)n2)cc1OC,1.0
N#CCc1ccc(Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)nc1,1.0
Cn1cc(Nc2ncc3cnn(C4CC5CC5C4)c3n2)cc1C(=O)N1CCCC1C(N)=O,1.0
O=C(Nc1ccc(Nc2ccnc3[nH]c(=O)c4ccccc4c23)cc1)c1cc(F)cc(C(F)(F)F)c1,1.0
CCC(=O)Nc1ccc(Sc2nc(Nc3cc(C)[nH]n3)cc(N3CCOCC3)n2)cc1,1.0
COC(C(=O)N1Cc2n[nH]c(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,1.0
N#CCC(C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,0.0
CC(=O)Nc1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1,1.0
NC(=O)c1cccc2c(NCc3cccc(Nc4ccccn4)c3)ncnc12,1.0
O=C(Nc1c[nH]nc1-c1nc2cc(CN3CCOCC3)ccc2[nH]1)c1ccccc1,1.0
COc1ccc(C(=O)Nc2cccc(C(C)NC3=NC=NC4C(C(N)=O)=CC(Cl)C=C34)c2)cc1F,1.0
CC(=O)N1Cc2n[nH]c(NC(=O)c3ccc(C)cc3)c2C1,0.0
Cc1cc(Nc2cc(C)c(C#N)c(NCCOc3ccccc3Cl)n2)n[nH]1,1.0
CCc1cc(NC(=O)Nc2ccc(-c3cnc(Nc4cc(N5CCN(CC)CC5)nc(C)n4)s3)cc2)no1,1.0
CN1CCN(c2ccc(CNc3ncc4c(n3)-c3c(c(C(N)=O)nn3C)CC4)cc2)CC1,0.0
Cc1cc(C(=O)Nc2cccc(Oc3ccc4nc(NC(=O)C5CC5)cn4c3)c2)n(C)n1,1.0
FC(F)(F)c1ccc2nc(Nc3ncc(CCNc4ncnc5ccsc45)s3)[nH]c2c1,1.0
O=C1Nc2cc(Br)ccc2C1=C1Nc2ccccc2C1=NOCCN1CCCC1,1.0
CCN(Cc1ccc2[nH]cnc2c1Cl)c1nccc(Nc2cc(C3CC3)[nH]n2)n1,1.0
NC(=O)c1cc(OCCCNCCO)cc2c(NCc3ccc(C(F)(F)F)cc3)ncnc12,1.0
NC(=O)c1nn(-c2ccccc2)c2c1CCc1cnc(NC3CCCC3)nc1-2,0.0
COc1ccc(C(=O)NC2=CCCC(C(C)Nc3ncnc4c(C(N)=O)cccc34)=C2)cc1F,1.0
CN(C)c1ccc(-c2nc3c(N4CCN(CC(=O)Nc5nccs5)CC4)c(Br)cnc3[nH]2)cc1,1.0
COc1ccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(CC(C)(C)O)c5)cnc(N)c34)cc2)cc1,1.0
CN(C)CCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(OC(F)(F)F)cc2)c1,1.0
Cc1nc(C)c(C(=O)Nc2cccc(C(C)Nc3ncnc4c(C(N)=O)cccc34)c2)s1,1.0
Nc1ncnc2sccc12,0.0
O=C(O)c1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1O,1.0
Cc1cn2c(-c3cnn(CC(=O)Nc4cc[n+]([O-])cc4)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,1.0
COc1cc2nccc(Oc3ccc4c(C(=O)NC5CCCC5)cccc4c3)c2cc1OC,1.0
CC1CCC(NC(=O)OC(C)(C)C)CN1c1cc(-c2ccc3c(N)n[nH]c3c2)nc(N)n1,0.0
COc1ccc2nc3[nH]nc(C)c3c(OC)c2c1,0.0
CCCN(CCO)CCCOc1cc2ncnc(Nc3cc(CC(=O)Nc4cccc(F)c4F)[nH]n3)c2cc1OC,1.0
CN1CCN(c2ccc(Nc3ncc4ccn(C5CC6CCC5C6)c4n3)cc2)CC1,1.0
COc1cc(C(N)=O)ccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2s1,0.0
O=C(O)C1(Cc2cccc(Nc3nccs3)n2)CCC(Oc2cccc(C(F)(F)F)c2)CC1,1.0
CCc1ccc(N=C2SC(Cc3ccnc(Nc4ccc(C(=O)O)cn4)c3)C(=O)N2C)cc1,1.0
COc1ccc(-c2nc3c(N4CCN(Cc5ccc(Cl)cc5)CC4)c(Br)cnc3[nH]2)cc1,1.0
CCOc1ccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)cc1,1.0
O=C1NC(=O)C(=Cc2cccc(C(F)(F)F)c2)S1,0.0
COc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,0.0
CC(=O)NC1CCN(c2c(Cl)cnc3[nH]c(-c4cn(C)nc4C)nc23)C1,1.0
CN(C)CC(Nc1ncnc2c(C(N)=O)cc(O)cc12)c1cccc(Cl)c1,1.0
Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F,1.0
Cc1oc2ncnc(N)c2c1-c1ccc(NC(=O)Nc2cc(C(F)(F)F)ccc2F)cc1,1.0
Cc1cc(Nc2cc(N3CC(F)(C4CC4)C3)nc(OC3CCN(C(=O)OC(C)(C)C)C3)n2)[nH]n1,1.0
CCN(CC)CC#Cc1cnc(N)c2c(-c3ccc(NC(=O)Nc4cccc(C)c4)cc3)csc12,1.0
C=CC(=O)Nc1ccc(NS(=O)(=O)c2cccc(Nc3ncc4c(n3)N(C)c3ccc(C)cc3C(=O)N4C)c2)cc1,1.0
COc1cc2c(Nc3cnc(NC(=O)c4ccncc4)nc3)ncnc2cc1OCCCN1CCOCC1,1.0
CNCCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(O)c2cc(C3CC3)n[nH]2)c1,1.0
CCc1c(-c2ccc(C(C)(C)O)cc2)[nH]c2nccnc12,1.0
CN1CCN(c2ccc(C(=O)Nc3n[nH]c4cc(C(=O)NC(CN5CCOCC5)c5ccccc5)sc34)cc2)CC1,1.0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,1.0
Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(Cc3ccccn3)ns2)n1,1.0
NC(=O)c1ccc2c(-c3ccnc(NCCCO)n3)c(-c3ccc(F)cc3)nn2c1,0.0
O=S(=O)(c1cccc2cnccc12)N1CCC2(CCCNC2)CC1,0.0
COc1ccccc1-c1cc2nn(-c3ccccc3)c(N)c2c(=O)[nH]1,0.0
c1cc(-c2c[nH]c3cnccc23)ccn1,0.0
Cc1ccc2c(c1)C(=NNc1ccc(S(N)(=O)=O)cc1)C(=O)N2,0.0
COc1ccc(C(=O)N(C)c2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)cc1,1.0
Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#CCN5CCCC5)cnc(N)c34)cc2)c1,1.0
Fc1ccccc1-c1cn2ccsc2n1,0.0
Cc1cn2c(-c3cnn(CC(=O)NCc4cccc(N(C)C)c4)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,1.0
c1ccc(-c2nc3n(c2-c2ccc4c(c2)OCO4)CCC3)nc1,0.0
NC(=O)Cn1cc(-c2ccnc3[nH]ccc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,0.0
NC(=O)c1cccc2c(NC(CCO)C3=CCCC(NC(=O)c4ccccc4)=C3)ncnc12,1.0
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)c(Br)c4)c3c2)o1,0.0
Cc1ccccc1Nc1nc(Nc2ccc(O)cc2)ncc1F,1.0
Cc1cn2c(-c3cnn(CC(=O)NCc4ccco4)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,1.0
Cc1cn2c(-c3cnn(CC(=O)NN4CC=CC=N4)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,1.0
Cc1cc2c(cn1)c(N)nn2C,0.0
Cc1cccc(-c2cn(-c3ccc(O)c(C(=O)Nc4cccc(C(F)(F)F)c4)c3)nn2)c1,0.0
Cc1cc(Nc2nc(Sc3ccc(Cl)cc3)nc3ccccc23)n[nH]1,1.0
CCn1cc(-c2ccnc3[nH]c(-c4cc(CN(C)C)ccc4C)cc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,1.0
Cc1ccc(-c2c(S(=O)(=O)c3ccccc3)cnc3c(Br)c(-c4ccccc4)nn23)cc1,0.0
Cc1cc(Nc2nc(CN3CCOCC3)cn3c(-c4cn[nH]c4)cnc23)sn1,1.0
COc1ccc(-c2cc3ncc(S(=O)(=O)c4ccccc4)c(-c4ccc(Cl)cc4)n3n2)cc1,0.0
O=C(O)C=CC(=O)Nc1cccc(-c2n[nH]c3ccccc23)c1,1.0
O=Cc1c(-c2ccc(F)cc2)nc2sccn12,0.0
COc1cc2c(Nc3ncc(CC(=O)Nc4cccc(F)c4)s3)ncnc2cc1OCCCN1CCC(CO)CC1,1.0
Cc1cc(CN2CCN(c3c(Cl)cnc4[nH]c(-c5cccc(OCCN(C)C)c5)nc34)CC2)no1,1.0
CN1CCN(c2ccc(C(=O)Nc3cc(-c4ccc(CNC(=O)OCc5ccccc5)cc4)n[nH]3)cc2)CC1,1.0
Cc1cc(Nc2cc(C)c(C#N)c(NCCOc3cccnc3)n2)n[nH]1,1.0
COc1ccc(-c2ccc(NC(=O)Nc3ccc(F)c(C)c3)cc2)c2c(N)noc12,1.0
COc1cc2c(Nc3ncc(C(=O)Nc4ccccc4)s3)ncnc2cc1OCCCN1CCOCC1,1.0
NC(=O)c1cc(OCCCN2CCCCC2)cc2c(NCc3ccc(C(F)(F)F)cc3)ncnc12,1.0
CC(=NNC(=N)N)c1cc(NC(=O)c2cccc(C(=O)Nc3cc(C(C)=NNC(=N)N)cc(C(C)=NNC(=N)N)c3)c2)cc(C(C)=NNC(=N)N)c1,0.0
c1cc2c(ncc3cnc(C4CCCCC4)n32)[nH]1,1.0
CN(C)c1ccc(-c2nc3cc(Cl)cnc3[nH]2)cc1,1.0
COc1ccc(-c2nc3c(N4CCN(CC(=O)Nc5nccs5)CC4)c(Cl)cnc3[nH]2)cc1,1.0
Cc1cc(CN2CCN(c3c(Cl)cnc4[nH]c(-c5ccoc5)nc34)CC2)no1,1.0
CC(=O)Nc1ccc(Cn2nc(Nc3cc(C)[nH]n3)c3ccccc3c2=O)cc1,1.0
CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3cccc(N(C)C)c3)nc1-2,0.0
Cc1cc(Nc2nc(CC3(C(=O)N4CCC4)CCN(C(=O)c4cccc(Cl)c4F)CC3)ccc2F)n[nH]1,1.0
COc1ccc(C(=O)Nc2cccc(CN(C)c3ncnc4c(C(N)=O)cccc34)c2)cc1,1.0
COc1cc2c(Nc3ccc(-c4nc5cc(Cl)ccc5s4)cc3)ncnc2cc1OCCCN1CCN(C)CC1,1.0
CCc1cccc(NC(=O)Nc2ccc(CCNc3ncnc4oc(-c5ccccc5)c(Cl)c34)cc2)c1,1.0
O=C(CC1(N2CCOCC2)CCCCC1)Nc1ccc2[nH]nc(-c3ccc(N4CCOCC4)cc3)c2c1,0.0
NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4cc(C5CC5)n[nH]4)c3)ncnc12,1.0
CN(C)c1ncnc2nc[nH]c12,0.0
CCC(=O)Nc1ccc(Sc2nc(Nc3cc(C)[nH]n3)cc(N3CCCCC3)n2)cc1,1.0
NC(=O)c1cc(NC(=O)Cc2cccs2)cc2c(NCc3ccc(Cl)c(C(F)(F)F)c3)ncnc12,0.0
Fc1ccc(-c2nn3ccccc3c2-c2ccncc2)cc1,0.0
NC(=O)c1cccc2c(NCC3CC=CC(=NC(O)c4ccn[nH]4)C3)ncnc12,1.0
COc1ccccc1Nc1ccnc(Nc2ccc(C(=O)O)cc2)n1,1.0
COc1cc2c(Nc3cc(CC(=O)Nc4cccc(F)c4F)[nH]n3)ncnc2cc1OCCCN(CCO)CC(C)C,1.0
O=S(=O)(c1ccccc1)c1cnc2cc(-c3ccccc3)nn2c1-c1ccc(Cl)cc1,0.0
NC(=O)c1cccc2c(NCc3cc(C(F)(F)F)cc(C(F)(F)F)c3)ncnc12,0.0
Cc1cc(Nc2nc(Sc3ccc(NC(=O)C4CCCCC4)cc3)nc(N3CCN(C)CC3)n2)n[nH]1,1.0
COC(=O)Nc1nc2ccc(S(=O)(=O)c3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)cc2[nH]1,0.0
Cc1cn2c(-c3cnn(Cc4nc5ccccc5[nH]4)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,1.0
CNC(=O)c1cccc(CNc2ncnc3c(C(N)=O)cccc23)c1,0.0
COc1ccc(-c2coc3ncnc(N)c23)cc1,0.0
COc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc(Cl)c(C(F)(F)F)c3)n2)cc1,0.0
O=C1Nc2ccc([N+](=O)[O-])cc2C1=C1Nc2ccc(O)cc2C1=NO,1.0
Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc(N4CC(=O)N(C5CC5)CC4=O)cc3)n2)n[nH]1,1.0
CNC(=O)c1ccc2[nH]c(=O)n(-c3nc4ccccc4[nH]3)c2c1,0.0
O=C(Nc1cccc(Br)c1)c1nscc1NCc1ccc2ccccc2n1,0.0
COC1C=CC(C(=O)Nc2cccc(CNc3ncnc4c3=CC(CN3CCN(C)CC3)CC=4C(N)=O)c2)=CC1,1.0
NS(=O)(=O)c1cccc(-c2cc3ccncc3cc2OCc2ccccc2)c1,0.0
COc1cc(C(=O)NC2=CCCC(C(C)Nc3ncnc4c(C(N)=O)cccc34)=C2)ccn1,1.0
CCOc1ccc2c(-c3ccnc(Nc4cccc(C(F)(F)F)c4)n3)cnn2n1,0.0
Nc1nc(Nc2ccc3c(c2)CCC(N2CCCC2)CC3)nn1-c1cc2c(nn1)-c1ccccc1CCC2,1.0
CSc1ncc2c(n1)Nc1n[nH]c(C)c1N=C2c1cccc(F)c1,1.0
NC(=O)c1ccc2nc(-c3ccc([N+](=O)[O-])o3)cn2c1,1.0
CN(C)CCC(c1ccccc1)n1cc(NC(=O)c2n[nH]c3c2CCC(C)(C)C3)cn1,1.0
CCN(CC)Cc1ccc(NC(=O)Nc2ccc(CCNc3ncnc4oc(-c5ccccc5)c(Cl)c34)cc2)cc1,1.0
CNC(=O)c1cnc(N)c2c(-c3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)csc12,1.0
Cc1cnc(Nc2ccccc2)nc1-c1c[nH]c(C(=O)NC(CO)c2ccccc2)c1,1.0
CCCS(=O)(=O)Nc1ccc(-c2ccc3[nH]nc(NC(=O)CC)c3c2)cc1,0.0
CC(C)N1CCC(C(=O)Nc2cccc(CNC3=NC=NC4C(C(N)=O)=CCC=C34)c2)CC1,1.0
CN(C)C(=O)C1CCCN1C(=O)c1cc(Nc2ncc3cnn(C4CC5CC5C4)c3n2)cn1C,1.0
CC(C)(Nc1ccc(Cl)c(C(=O)O)c1)C(=O)Nc1nc2c(C(F)(F)F)cc3[nH]ncc3c2s1,1.0
Cc1cnc(Nc2ccccc2)nc1-c1c[nH]c(C(=O)NC(CO)c2cccc(F)c2)c1,0.0
O=C(Nc1cccc(C(F)(F)F)c1)c1cc(-n2cc(-c3ccsc3)nn2)ccc1O,0.0
COc1ccc(C(=O)Nc2cccc(C(CCN3CCCCC3)Nc3ncnc4c(C(N)=O)cccc34)c2)cc1,1.0
Nc1ccc[nH]c1=O,0.0
Cc1cc(Nc2ccnc(Nc3ccc(-c4nc5ccccc5s4)cc3)n2)n[nH]1,1.0
O=C(O)c1cccc(Nc2nccc(Nc3cccc(C(F)(F)F)c3)n2)c1,0.0
N#Cc1ccccc1Nc1ccnc(Nc2ccc(C(=O)O)cc2)n1,1.0
COCCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2cccc(F)c2F)c1,1.0
Cc1ccc(-c2cc3c(NC(=O)C4CC4)ncnc3o2)cc1,0.0
O=C1NCc2cccc(-c3cc4cc(OCc5ccccc5)ccc4[nH]3)c21,0.0
COc1ccc(S(C)(=O)=O)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,0.0
O=C(Nc1ccc(Br)cc1)c1cn(-c2ccccc2)nc1-c1ccc(Cl)cc1,0.0
COc1cccc(NC(=O)Cc2cc(Nc3ncnc4cc(OCCCN5CCC(CO)CC5)c(OC)cc34)[nH]n2)c1,1.0
Cc1cc(Nc2nc(Oc3ccccc3)nc3ccccc23)n[nH]1,1.0
CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1,1.0
NC(=O)c1cccc2c(NCC3CCCO3)ncnc12,0.0
Cc1cc2c(Nc3ccc(-c4nc5ccccc5s4)cc3)ncnc2cc1Cl,0.0
O=C(Nc1cccc(CNc2nc3ccc(OCCN4CCOCC4)cc3s2)c1)c1ccccc1,0.0
CCCNC(=O)c1ccc(Nc2nc(CCC(F)(F)F)c3cc[nH]c3n2)cc1,0.0
CCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(OC(F)(F)F)cc2)c1,1.0
Cc1cn2c(-c3cnn(CC(=O)Nc4cccc(F)n4)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,1.0
CC(Nc1ncnc2c(C(N)=O)cccc12)c1ccccc1,1.0
CCc1cccc(CC)c1NC(=O)N1Cc2[nH]nc(NC(=O)c3ccc(C(C)(C)C)cc3)c2C1,1.0
O=C(CN1CCN(c2c(Cl)cnc3[nH]c(-c4ccc(CN5CCOCC5)cc4)nc23)CC1)Nc1nccs1,1.0
COc1ccc(CCNc2ncnc3c(C(N)=O)cccc23)cc1,0.0
Cc1cncc2cccc(S(=O)(=O)N3CCCNCC3C)c12,1.0
Cc1ccc(-c2nnc(Nc3ccc(Oc4ncccc4-c4c[nH]nc4N)cc3)c3ccccc23)cc1,1.0
Cc1cc(C)cc(NC(=O)Nc2ccc(-c3cccc4c3CNC4=O)c(C)c2)c1,1.0
Clc1cc(-c2nc3sc4ccccc4n3c2C=NNC2=NCCN2)c(Cl)s1,0.0
O=C1Nc2ccc(S(=O)(=O)N3CCc4ccccc43)cc2C1=Cc1[nH]c2c(c1CCC(=O)N1CCOCC1)C(=O)CCC2,1.0
NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccc(N5CCOCC5)nc4)c3)ncnc12,1.0
COc1ccc(Nc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(C)CC3)n2)c(OC)c1OC,1.0
O=C(Nc1ccccc1Cl)c1cnc2ccc(C3CCNCC3)cn12,0.0
COc1ccc(C(=O)Nc2ccc(F)c(CNc3ncnc4c(C(N)=O)cccc34)c2)cc1,1.0
NC(=O)c1cccc2c(N3CCOCC3)ncnc12,0.0
CC(CC(F)(F)F)C(=O)Nc1cccc(C(C)Nc2ncnc3c(C(N)=O)cccc23)c1,1.0
O=c1[nH]c2ccc(Cl)cc2n1-c1nc2ccccc2[nH]1,0.0
O=C(Nc1ccc(Br)cc1)Nc1ccc(COc2ccc3oc(NCCN4CCOCC4)nc3c2)cc1,0.0
COc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc4c(c3)OCCO4)n2)cc1,0.0
COCCOc1cc2ncnc(Nc3ncc(CC(=O)Nc4cccc(F)c4)s3)c2cc1OC,1.0
Clc1cccc(-n2cc(-c3ccccc3NCc3ccnc4ccccc34)nn2)c1,0.0
O=C(Nc1ccc(OC(F)(F)F)cc1)c1nscc1NCc1ccncc1,0.0
COC(=O)c1cccc(NC(=O)c2cc(-n3cc(CN4CCOCC4)nn3)ccc2O)c1,0.0
CCN(CC)Cc1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,0.0
NC(=O)CCc1cccc(Nc2nccc(Nc3cccc(C(F)(F)F)c3)n2)c1,0.0
Cc1nc(Nc2cc(-c3ccc(CNC(=O)OCc4ccccc4)cc3)n[nH]2)cc(N2CCN(CCO)CC2)n1,1.0
c1ccc(Cc2cc(-c3ccc4[nH]ncc4c3)on2)cc1,1.0
NS(=O)(=O)c1cccc(-c2ccc3c(NC(=O)C4CC4)n[nH]c3c2)c1,0.0
COc1ccc(CCNc2ncc(C(=O)NCCCN3CCCC3=O)c(NC3CCCC3)n2)cc1OC,0.0
O=C(Nc1cccc(Br)c1)c1nscc1NCc1ccncc1,0.0
COc1cc(-c2ccc3c(c2)Nc2cc(OCCCCO)c(OC)cc2NC3=O)ccc1O,0.0
Cc1cn2c(-c3cnn(CC(=O)N(C)Cc4ccccc4)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,0.0
CC(C)OC(=O)N(C)CC(Nc1ncnc2c1=CCCC=2C(N)=O)c1cccc(NC(=O)c2ccc(Br)cc2)c1,1.0
Nc1ncnc2c1c(-c1cccc(OCc3ccccc3)c1)cn2C1CC(CN2CCCC2)C1,0.0
CNc1ncc2c(-c3ccc(OC)cc3)nn(CC3OCCO3)c2n1,1.0
NC(=O)c1cc(OCc2ccccc2)cc2c(NCc3cccc(NC(=O)c4ccnc(N5CCCC5)c4)c3)ncnc12,1.0
COc1ccccc1C=C1C(=O)Nc2ccccc21,0.0
Cc1nn(C)c(C)c1-c1nc2c(N3CCN(Cc4cccnc4)CC3)c(Br)cnc2[nH]1,1.0
CC(=O)N(C)Cc1cc(Nc2ccnc(N(C)Cc3ccc4[nH]cnc4c3Cl)n2)n[nH]1,1.0
O=S(=O)(c1cccc2cnccc12)N1CCCC12CCNCC2,0.0
CC(=O)Nc1cc(NC(C)(C)C(=O)Nc2nc3c(C(F)(F)F)cc4[nH]ncc4c3s2)ccc1Cl,1.0
Cc1cc(CN2CCN(c3c(Br)cnc4[nH]c(-c5nc(C)oc5C)nc34)CC2)no1,0.0
CN(C)c1ccc(-c2nc3cc(C(F)(F)F)cnc3[nH]2)cc1,1.0
Cc1cc(NC(=O)Nc2ccc(-c3cc(NC(=O)c4ccc(N5CCN(C)CC5)cc4)[nH]n3)cc2C)no1,1.0
Nc1ncc(-c2cccc(S(N)(=O)=O)c2)c2scc(-c3ccc(F)c(Cl)c3)c12,0.0
c1ccc(Cc2n[nH]c3ccccc23)cc1,0.0
N#Cc1ccc(-c2nc3sc(Cl)cn3c2C=NNC(=N)N)cc1,0.0
O=C(Nc1ccccc1)Nc1ccc(CCNc2ncnc3oc(-c4ccccc4)cc23)cc1,1.0
COCCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2cc(C3CC3)n[nH]2)c1,1.0
c1cc2c3c(cnc2[nH]1)CCCN3C1CCCCC1,0.0
COC(=O)c1ccc(Nc2nc(Nc3cc(C)[nH]n3)cc(N3CCOCC3)n2)cc1,1.0
Cc1cn2c(C=O)c(-c3ccc(F)cc3)nc2s1,0.0
CC(c1ccccc1)N1CCN(c2c(Cl)cnc3[nH]c(-c4ccc(N(C)C)cc4)nc23)CC1,1.0
